event_ticker,market_ticker,side,strike,spot_at_decision,dist_usd,decision_utc,close_utc,model_p_yes,entry_quoted,entry_fill,exit_fill,exit_reason,edge_c_decision,contracts,gross_pnl,fees,net_pnl,throttled
KXBTCD-26MAY1117,KXBTCD-26MAY1117-T81749.99,no,81749.99,81759.0,9.009999999994761,2026-05-11T20:43:10.572398900+00:00,2026-05-11T20:55:00.572398900+00:00,0.544,0.32999999999999996,0.33999999999999997,0.28,stop_loss (-4.5c),6.4092,1,-0.05999999999999994,0.04,-0.09999999999999995,False
KXBTCD-26MAY0823,KXBTCD-26MAY0823-T80399.99,no,80399.99,80404.45,4.459999999991851,2026-05-09T02:27:50.622981800+00:00,2026-05-09T02:55:00.622981800+00:00,0.526,0.33999999999999997,0.35,0.29000000000000004,stop_loss (-4.5c),7.116799999999999,1,-0.05999999999999994,0.04,-0.09999999999999995,False
KXBTCD-26MAY0803,KXBTCD-26MAY0803-T79499.99,no,79499.99,79546.95,46.95999999999185,2026-05-08T06:26:35.237502+00:00,2026-05-08T06:55:00.237502+00:00,0.6206666666666667,0.26,0.27,0.19999999999999996,stop_loss (-4.0c),6.54613333333333,1,-0.07000000000000006,0.04,-0.11000000000000007,False
KXBTCD-26MAY0901,KXBTCD-26MAY0901-T80599.99,yes,80599.99,80513.55,86.44000000000233,2026-05-09T04:25:05.667171200+00:00,2026-05-09T04:55:00.667171200+00:00,0.322,0.20999999999999996,0.21999999999999997,0.15,stop_loss (-3.5c),6.554800000000005,1,-0.06999999999999998,0.03,-0.09999999999999998,False
KXBTCD-26MAY1204,KXBTCD-26MAY1204-T80999.99,yes,80999.99,80965.55,34.44000000000233,2026-05-12T07:43:30.688204100+00:00,2026-05-12T07:55:00.688204100+00:00,0.39,0.27,0.28,0.22999999999999998,stop_loss (-3.5c),6.481199999999999,1,-0.050000000000000044,0.04,-0.09000000000000005,False
KXBTCD-26MAY1017,KXBTCD-26MAY1017-T80999.99,no,80999.99,80932.79999999999,67.19000000001688,2026-05-10T20:43:30.517761700+00:00,2026-05-10T20:55:00.517761700+00:00,0.27066666666666667,0.5900000000000001,0.6000000000000001,0.74,take_profit (+18.5c),7.16013333333333,1,0.1399999999999999,0.04,0.0999999999999999,False
KXBTCD-26MAY0812,KXBTCD-26MAY0812-T79899.99,no,79899.99,79663.55,236.44000000000233,2026-05-08T15:25:15.483353500+00:00,2026-05-08T15:55:00.483353500+00:00,0.108,0.78,0.79,0.67,stop_loss (-9.5c),6.395200000000001,1,-0.12,0.04,-0.16,False
KXBTCD-26MAY1023,KXBTCD-26MAY1023-T81199.99,yes,81199.99,81234.3,34.30999999999767,2026-05-11T02:48:35.636104400+00:00,2026-05-11T02:55:00.636104400+00:00,0.6726666666666666,0.45999999999999996,0.47,0.39,stop_loss (-6.0c),14.311466666666664,1,-0.07999999999999996,0.04,-0.11999999999999997,False
KXBTCD-26MAY1218,KXBTCD-26MAY1218-T80499.99,no,80499.99,80535.85,35.86000000000058,2026-05-12T21:44:15.810050600+00:00,2026-05-12T21:55:00.810050600+00:00,0.644,0.24,0.25,0.19999999999999996,stop_loss (-3.0c),6.492799999999999,1,-0.050000000000000044,0.04,-0.09000000000000005,False
KXBTCD-26MAY1112,KXBTCD-26MAY1112-T81299.99,no,81299.99,81199.75,100.24000000000524,2026-05-11T15:45:50.367201500+00:00,2026-05-11T15:55:00.367201500+00:00,0.162,0.72,0.73,0.62,stop_loss (-9.5c),6.155200000000002,1,-0.10999999999999999,0.04,-0.15,False
KXBTCD-26MAY0802,KXBTCD-26MAY0802-T79699.99,yes,79699.99,79629.05,70.94000000000233,2026-05-08T05:27:50.013891800+00:00,2026-05-08T05:55:00.013891800+00:00,0.3446666666666667,0.22999999999999998,0.24,0.39999999999999997,take_profit (+18.0c),6.5078666666666685,1,0.15999999999999998,0.04,0.11999999999999997,False
KXBTCD-26MAY0821,KXBTCD-26MAY0821-T80099.99,no,80099.99,80153.55,53.55999999999767,2026-05-09T00:27:10.008302100+00:00,2026-05-09T00:55:00.008302100+00:00,0.634,0.22999999999999998,0.24,0.18999999999999995,stop_loss (-3.0c),8.641200000000001,1,-0.050000000000000044,0.04,-0.09000000000000005,False
KXBTCD-26MAY0715,KXBTCD-26MAY0715-T80099.99,no,80099.99,80075.3,24.69000000000233,2026-05-07T18:44:45.889118800+00:00,2026-05-07T18:55:00.889118800+00:00,0.424,0.42000000000000004,0.43000000000000005,0.36,stop_loss (-5.5c),8.779199999999998,1,-0.07000000000000006,0.04,-0.11000000000000007,False
KXBTCD-26MAY1203,KXBTCD-26MAY1203-T81099.99,no,81099.99,81077.85,22.139999999999418,2026-05-12T06:46:15.480290400+00:00,2026-05-12T06:55:00.480290400+00:00,0.42733333333333334,0.43999999999999995,0.44999999999999996,0.36,stop_loss (-5.5c),6.3674666666666715,1,-0.08999999999999997,0.04,-0.12999999999999998,False
KXBTCD-26MAY0613,KXBTCD-26MAY0613-T81599.99,no,81599.99,81489.84,110.15000000000873,2026-05-06T16:31:52.733698700+00:00,2026-05-06T16:55:02.733698700+00:00,0.262,0.6,0.61,0.51,stop_loss (-7.5c),7.08,1,-0.09999999999999998,0.04,-0.13999999999999999,False
KXBTCD-26MAY0902,KXBTCD-26MAY0902-T80499.99,yes,80499.99,80436.85,63.13999999999942,2026-05-09T05:25:15.624518200+00:00,2026-05-09T05:55:00.624518200+00:00,0.37066666666666664,0.25,0.26,0.18,stop_loss (-4.5c),6.816666666666664,1,-0.08000000000000002,0.04,-0.12000000000000002,False
KXBTCD-26MAY1109,KXBTCD-26MAY1109-T81199.99,no,81199.99,81170.55,29.44000000000233,2026-05-11T12:47:40.056841100+00:00,2026-05-11T12:55:00.056841100+00:00,0.38466666666666666,0.45999999999999996,0.47,0.63,take_profit (+18.0c),8.578133333333337,1,0.16000000000000003,0.04,0.12000000000000002,False
KXBTCD-26MAY0710,KXBTCD-26MAY0710-T81199.99,no,81199.99,80975.45,224.54000000000815,2026-05-07T13:27:20.677113600+00:00,2026-05-07T13:55:00.677113600+00:00,0.11866666666666667,0.77,0.78,0.95,take_profit (+18.5c),6.1745333333333345,1,0.16999999999999993,0.03,0.13999999999999993,False
KXBTCD-26MAY1207,KXBTCD-26MAY1207-T80699.99,yes,80699.99,80667.35,32.63999999999942,2026-05-12T10:42:55.834976100+00:00,2026-05-12T10:55:00.834976100+00:00,0.39866666666666667,0.27,0.28,0.22,stop_loss (-3.5c),7.347866666666665,1,-0.060000000000000026,0.04,-0.10000000000000003,False
KXBTCD-26MAY1206,KXBTCD-26MAY1206-T80899.99,yes,80899.99,80885.45,14.540000000008149,2026-05-12T09:47:11.330608+00:00,2026-05-12T09:55:06.330608+00:00,0.4533333333333333,0.31999999999999995,0.32999999999999996,0.26,stop_loss (-4.0c),7.240533333333335,1,-0.06999999999999995,0.04,-0.10999999999999996,False
KXBTCD-26MAY1007,KXBTCD-26MAY1007-T80799.99,no,80799.99,80797.45,2.540000000008149,2026-05-10T10:33:55.574899500+00:00,2026-05-10T10:55:00.574899500+00:00,0.504,0.37,0.38,0.54,take_profit (+18.5c),6.073199999999999,1,0.16000000000000003,0.04,0.12000000000000002,False
