event_ticker,market_ticker,side,strike,spot_at_decision,dist_usd,decision_utc,close_utc,model_p_yes,entry_quoted,entry_fill,exit_fill,exit_reason,edge_c_decision,contracts,gross_pnl,fees,net_pnl,throttled
KXBTCD-26MAY0803,KXBTCD-26MAY0803-T79599.99,yes,79599.99,79575.1,24.889999999999418,2026-05-08T06:25:15.237502+00:00,2026-05-08T06:55:00.237502+00:00,0.4633333333333333,0.36,0.38,0.41,take_profit (+5.5c),3.882133333333334,1,0.02999999999999997,0.04,-0.01000000000000003,False
KXBTCD-26MAY0823,KXBTCD-26MAY0823-T80399.99,no,80399.99,80404.45,4.459999999991851,2026-05-09T02:27:50.622981800+00:00,2026-05-09T02:55:00.622981800+00:00,0.5226666666666666,0.33999999999999997,0.36,0.38,take_profit (+5.0c),7.45013333333334,1,0.020000000000000018,0.04,-0.019999999999999983,False
KXBTCD-26MAY0911,KXBTCD-26MAY0911-T80299.99,no,80299.99,80308.05,8.059999999997672,2026-05-09T14:25:05.499916+00:00,2026-05-09T14:55:00.499916+00:00,0.532,0.32999999999999996,0.35,0.35,take_profit (+5.0c),7.609200000000001,1,0.0,0.04,-0.04,False
KXBTCD-26MAY0710,KXBTCD-26MAY0710-T81299.99,no,81299.99,81055.52,244.47000000000116,2026-05-07T13:25:05.677113600+00:00,2026-05-07T13:55:00.677113600+00:00,0.09666666666666666,0.8,0.8200000000000001,0.84,take_profit (+5.5c),5.853333333333334,1,0.019999999999999907,0.03,-0.010000000000000092,False
KXBTCD-26MAY0815,KXBTCD-26MAY0815-T80199.99,yes,80199.99,80188.25,11.740000000005239,2026-05-08T18:37:45.334051900+00:00,2026-05-08T18:55:00.334051900+00:00,0.48533333333333334,0.38,0.4,0.41,take_profit (+5.5c),3.936533333333333,1,0.009999999999999953,0.04,-0.030000000000000047,False
KXBTCD-26MAY1207,KXBTCD-26MAY1207-T80699.99,yes,80699.99,80667.35,32.63999999999942,2026-05-12T10:42:55.834976100+00:00,2026-05-12T10:55:00.834976100+00:00,0.4,0.27,0.29000000000000004,0.2,stop_loss (-6.0c),7.481199999999999,1,-0.09000000000000002,0.04,-0.13000000000000003,False
KXBTCD-26MAY1206,KXBTCD-26MAY1206-T80899.99,yes,80899.99,80891.45,8.540000000008149,2026-05-12T09:47:01.330608+00:00,2026-05-12T09:55:06.330608+00:00,0.48133333333333334,0.37,0.39,0.26999999999999996,stop_loss (-8.0c),4.606533333333334,1,-0.12000000000000005,0.04,-0.16000000000000006,False
KXBTCD-26MAY0613,KXBTCD-26MAY0613-T81599.99,no,81599.99,81512.76,87.23000000001048,2026-05-06T16:29:47.733698700+00:00,2026-05-06T16:55:02.733698700+00:00,0.312,0.5900000000000001,0.6100000000000001,0.64,take_profit (+5.5c),3.026799999999997,1,0.029999999999999916,0.04,-0.010000000000000085,False
KXBTCD-26MAY1116,KXBTCD-26MAY1116-T81999.99,no,81999.99,81961.55,38.44000000000233,2026-05-11T19:49:05.877502500+00:00,2026-05-11T19:55:00.877502500+00:00,0.3353333333333333,0.56,0.5800000000000001,0.61,take_profit (+5.5c),3.567466666666669,1,0.029999999999999916,0.04,-0.010000000000000085,False
KXBTCD-26MAY1007,KXBTCD-26MAY1007-T80799.99,no,80799.99,80797.45,2.540000000008149,2026-05-10T10:33:55.574899500+00:00,2026-05-10T10:55:00.574899500+00:00,0.506,0.37,0.39,0.41999999999999993,take_profit (+5.5c),5.8732,1,0.029999999999999916,0.04,-0.010000000000000085,False
KXBTCD-26MAY0902,KXBTCD-26MAY0902-T80499.99,yes,80499.99,80432.95,67.04000000000815,2026-05-09T05:25:05.624518200+00:00,2026-05-09T05:55:00.624518200+00:00,0.36933333333333335,0.26,0.28,0.29,take_profit (+6.0c),5.546133333333334,1,0.009999999999999953,0.04,-0.030000000000000047,False
KXBTCD-26MAY1109,KXBTCD-26MAY1109-T81199.99,yes,81199.99,81186.2,13.790000000008149,2026-05-11T12:43:55.056841100+00:00,2026-05-11T12:55:00.056841100+00:00,0.468,0.37,0.39,0.26999999999999996,stop_loss (-8.5c),3.273200000000002,1,-0.12000000000000005,0.04,-0.16000000000000006,False
KXBTCD-26MAY0708,KXBTCD-26MAY0708-T80899.99,no,80899.99,80968.63,68.63999999999942,2026-05-07T11:25:45.543351200+00:00,2026-05-07T11:55:00.543351200+00:00,0.638,0.28,0.30000000000000004,0.31000000000000005,take_profit (+5.0c),2.555199999999995,1,0.010000000000000009,0.04,-0.029999999999999992,False
KXBTCD-26MAY1119,KXBTCD-26MAY1119-T81799.99,yes,81799.99,81773.45,26.54000000000815,2026-05-11T22:42:45.704299800+00:00,2026-05-11T22:55:00.704299800+00:00,0.4186666666666667,0.32999999999999996,0.35,0.25,stop_loss (-7.5c),2.675866666666673,1,-0.09999999999999998,0.04,-0.13999999999999999,False
KXBTCD-26MAY0909,KXBTCD-26MAY0909-T80399.99,yes,80399.99,80391.55,8.440000000002328,2026-05-09T12:26:20.717548600+00:00,2026-05-09T12:55:00.717548600+00:00,0.49866666666666665,0.38,0.4,0.42,take_profit (+5.5c),5.269866666666664,1,0.019999999999999962,0.04,-0.02000000000000004,False
KXBTCD-26MAY0723,KXBTCD-26MAY0723-T79599.99,yes,79599.99,79642.9,42.90999999998894,2026-05-08T02:25:05.079300+00:00,2026-05-08T02:55:00.079300+00:00,0.604,0.29000000000000004,0.31000000000000005,0.21000000000000002,stop_loss (-6.5c),25.63479999999999,1,-0.10000000000000003,0.04,-0.14000000000000004,False
KXBTCD-26MAY0800,KXBTCD-26MAY0800-T79599.99,yes,79599.99,79642.9,42.90999999998894,2026-05-08T03:23:42.757847600+00:00,2026-05-08T03:53:37.757847600+00:00,0.604,0.4,0.42000000000000004,0.31,stop_loss (-8.5c),13.679999999999994,1,-0.11000000000000004,0.04,-0.15000000000000005,False
KXBTCD-26MAY1220,KXBTCD-26MAY1220-T80499.99,no,80499.99,80489.04999999999,10.94000000001688,2026-05-12T23:45:30.626816700+00:00,2026-05-12T23:55:00.626816700+00:00,0.4766666666666667,0.42000000000000004,0.44000000000000006,0.41999999999999993,take_profit (+5.5c),3.5125333333333284,1,-0.02000000000000013,0.04,-0.06000000000000013,False
KXBTCD-26MAY0605,KXBTCD-26MAY0605-T81699.99,yes,81699.99,81620.05,79.94000000000233,2026-05-06T08:31:10.702005100+00:00,2026-05-06T08:55:00.702005100+00:00,0.302,0.20999999999999996,0.22999999999999995,0.14,stop_loss (-5.0c),4.554800000000003,1,-0.08999999999999994,0.03,-0.11999999999999994,False
